Yr,Mo,ProductName,TeamName,Revenue,Units,Product,RequestorTeams,PromoSpend,Requests
2025,1,FERFER,GLADIATORS,15146234.2177,20163.0,FERFER,GLADIATORS,2050913.3,41
2025,1,INOSITA PLUS,METABOLIZERS,99316108.8746,95389.0,INOSITA PLUS,METABOLIZERS,3073111.2,17
2025,1,KALSOB,BONE SAVIORS,26475341.0519,42597.0,KALSOB,BONE SAVIORS,760918.5,9
2025,1,KLEVRA,MAVERICKS,9151461.5718,8969.0,KLEVRA,MAVERICKS,469321.08999999997,8
2025,1,LOWPLAT,CHALLENGERS,82849462.00000001,351436.0,LOWPLAT,CHALLENGERS,523375.0,6
2025,1,LOWPLAT PLUS,LEGENDS,112796008.9758,446806.0,LOWPLAT PLUS,LEGENDS,902770.0,10
2025,1,NISE,BONE SAVIORS,65321991.7615,251774.0,NISE,BONE SAVIORS,4401814.2,36
2025,1,ONITA,ELITE,14972866.4925,12696.0,ONITA,ELITE,2832207.9000000004,46
2025,1,OPT-D,ELITE,33945880.4231,144372.0,OPT-D,ELITE,157500.0,1
2025,1,ORSLIM,WARRIORS,63598327.7,29270.0,ORSLIM,WARRIORS,504398.77,16
2025,1,PARIDOPA,TITANS,7617191.2365,5013.0,PARIDOPA,TITANS,480000.0,2
2025,1,RAMIPACE,CHAMPIONS,38397718.9812,62041.0,RAMIPACE,CHAMPIONS,206925.0,2
2025,1,SACVIN,ALPHA,47192152.9755,33548.0,SACVIN,ALPHA,2517828.58,25
2025,1,SHEVIT,WARRIORS,7923412.648199999,16004.0,SHEVIT,WARRIORS,1541206.79,14
2025,1,SPARLIV,TITANS,4157305.9836,5268.0,SPARLIV,TITANS,581225.0,6
2025,1,TELSARTA-A,NAVIGATORS,22762579.0645,54365.0,TELSARTA-A,NAVIGATORS,353306.44,3
2025,1,TREATAN,METABOLIZERS,13271702.1023,31925.0,TREATAN,METABOLIZERS,1125975.0,6
2025,1,VOXAMINE,TITANS,8039204.9157,17546.0,VOXAMINE,TITANS,98040.0,1
2025,1,XILICA,TITANS,14776188.5695,36066.0,XILICA,TITANS,756460.0,10
2025,2,AGOVIZ,MAVERICKS,3710961.9958,5245.0,AGOVIZ,MAVERICKS,891127.0,11
2025,2,ANPLAG,CHAMPIONS,28296226.0595,20707.0,ANPLAG,CHAMPIONS,744275.0,9
2025,2,AVSAR,CHALLENGERS,150356138.665,330186.0,AVSAR,CHALLENGERS,93000.0,1
2025,2,DAPWIZ,LEGENDS,7364717.6327,23129.0,DAPWIZ,LEGENDS,1361991.0,21
2025,2,ESTAR,TITANS,36241758.329,83711.0,ESTAR,TITANS,252700.0,4
2025,2,FEMOVA,GLADIATORS,13703619.1061,12771.0,FEMOVA,GLADIATORS,1058310.0,12
2025,2,FERFER,GLADIATORS,15644863.1023,20828.0,FERFER,GLADIATORS,1723082.0,21
2025,2,INOSITA PLUS,METABOLIZERS,96997841.6616,93399.0,INOSITA PLUS,METABOLIZERS,1362270.0,17
2025,2,KALSOB,BONE SAVIORS,28357707.1309,45691.0,KALSOB,BONE SAVIORS,947740.0,6
2025,2,NISE,BONE SAVIORS,67786247.34200001,261329.0,NISE,BONE SAVIORS,3122365.8,36
2025,2,ONITA,ELITE,14602810.2375,12405.0,ONITA,ELITE,536021.0,7
2025,2,OPT-D,ELITE,34558888.5554,144613.0,OPT-D,ELITE,111892.0,2
2025,2,ORSLIM,WARRIORS,59854065.125,27558.0,ORSLIM,WARRIORS,522768.0,5
2025,2,RETZOLE,WARRIORS,4664123.4,2625.0,RETZOLE,WARRIORS,1022317.8,28
2025,2,SACVIN,ALPHA,46791197.0627,33383.0,SACVIN,ALPHA,3461056.0,53
2025,2,SHEVIT,WARRIORS,8771087.021399999,17740.0,SHEVIT,WARRIORS,580000.0,1
2025,2,SPARLIV,TITANS,4176177.7208,5293.0,SPARLIV,TITANS,932452.8,9
2025,2,TREATAN,METABOLIZERS,13132189.1236,31576.0,TREATAN,METABOLIZERS,4000.0,1
2025,2,ZIBES,ALPHA,5686048.4784,41175.0,ZIBES,ALPHA,103630.5,3
2025,3,ANPLAG,CHAMPIONS,31117102.985,22828.0,ANPLAG,CHAMPIONS,397660.0,2
2025,3,AVSAR,CHALLENGERS,160057032.3054,352044.0,AVSAR,CHALLENGERS,2996444.17,40
2025,3,AVSAR PLUS,BRAVO,51739741.7551,115036.0,AVSAR PLUS,BRAVO,1584914.0,20
2025,3,DAPWIZ PLUS XR,LEGENDS,1780902.388,4011.0,DAPWIZ PLUS XR,LEGENDS,99120.0,1
2025,3,ERLINA,WINNERS,21239195.147,36432.0,ERLINA,WINNERS,72914.0,2
2025,3,ESTAR,TITANS,32332578.36,74653.0,ESTAR,TITANS,135416.0,1
2025,3,EVOPRIDE,WINNERS,17554996.6504,29525.0,EVOPRIDE,WINNERS,69000.0,1
2025,3,EVOPRIDE PLUS,WINNERS,23716726.9664,55385.0,EVOPRIDE PLUS,WINNERS,19500.0,2
2025,3,FEMOVA,GLADIATORS,12970553.9787,12090.0,FEMOVA,GLADIATORS,1398579.2,25
2025,3,FERFER,GLADIATORS,16084491.0871,21428.0,FERFER,GLADIATORS,932042.5,21
2025,3,KALSOB,BONE SAVIORS,25824424.7007,41526.0,KALSOB,BONE SAVIORS,291179.5,3
2025,3,NISE,BONE SAVIORS,66862575.6325,257688.0,NISE,BONE SAVIORS,4212727.83,70
2025,3,ONITA,ELITE,13155461.3645,11144.0,ONITA,ELITE,273003.0,3
2025,3,OPT-D,ELITE,32430072.453,137040.0,OPT-D,ELITE,139353.0,2
2025,3,ORSLIM,WARRIORS,54634949.376,25165.0,ORSLIM,WARRIORS,111000.0,1
2025,3,RETZOLE,WARRIORS,4066920.2,2287.0,RETZOLE,WARRIORS,1144401.2,11
2025,3,SACVIN,ALPHA,48538665.6614,34712.0,SACVIN,ALPHA,3174871.37,30
2025,3,TELSARTA-A,NAVIGATORS,25180163.9203,59815.0,TELSARTA-A,NAVIGATORS,390417.0,9
2025,3,XILICA,TITANS,12984816.56,31900.0,XILICA,TITANS,135416.0,1
2025,4,AVSAR,CHALLENGERS,146041020.6607,320887.0,AVSAR,CHALLENGERS,554372.0,6
2025,4,FEMOVA,GLADIATORS,13813479.0412,12858.0,FEMOVA,GLADIATORS,61516.0,1
2025,4,KALSOB,BONE SAVIORS,27824847.7694,44808.0,KALSOB,BONE SAVIORS,3043437.49,41
2025,4,NISE,BONE SAVIORS,66538114.1525,256665.0,NISE,BONE SAVIORS,1009458.05,18
2025,4,OPT-D,ELITE,34436646.9113,146666.0,OPT-D,ELITE,29510.0,1
2025,4,SACVIN,ALPHA,47863351.0036,33913.0,SACVIN,ALPHA,236560.0,2
2025,4,THEWRIL,BONE SAVIORS,4427624.065,7482.0,THEWRIL,BONE SAVIORS,39800.0,1
2025,4,ZIBES,ALPHA,5757490.149,40826.0,ZIBES,ALPHA,103703.0,1
2025,4,ZILERO,CHAMPIONS,1350528.5669,1630.0,ZILERO,CHAMPIONS,1030030.47,16
2025,5,ANPLAG,CHAMPIONS,34524104.96,25312.0,ANPLAG,CHAMPIONS,154000.0,1
2025,5,AVSAR,CHALLENGERS,148615947.4491,326758.0,AVSAR,CHALLENGERS,260000.0,2
2025,5,DIPOF,MAVERICKS,2177549.1955,9740.0,DIPOF,MAVERICKS,2538262.0,32
2025,5,DUZALTA,MAVERICKS,18682224.9204,32094.0,DUZALTA,MAVERICKS,128350.0,1
2025,5,ERLINA,WINNERS,34165318.166,59081.0,ERLINA,WINNERS,989583.0,1
2025,5,FEMOVA,GLADIATORS,16481164.1697,15370.0,FEMOVA,GLADIATORS,678032.4,9
2025,5,GALVECTA,NAVIGATORS,557346.03,1655.0,GALVECTA,NAVIGATORS,78124.66,4
2025,5,INOSITA PLUS,METABOLIZERS,102694353.921,98726.0,INOSITA PLUS,METABOLIZERS,142500.0,1
2025,5,INOSITA PLUS,WINNERS,32447522.441,53184.0,INOSITA PLUS,WINNERS,989583.0,1
2025,5,KALSOB,BONE SAVIORS,31253041.9101,50305.0,KALSOB,BONE SAVIORS,2293640.5,32
2025,5,OPT-D,ELITE,41379027.2832,177414.0,OPT-D,ELITE,422681.0,8
2025,5,PARIDOPA,TITANS,9006599.6835,5745.0,PARIDOPA,TITANS,4628814.2,43
2025,5,SACVIN,ALPHA,51629690.175,36609.0,SACVIN,ALPHA,129800.0,1
2025,5,ZILERO,CHAMPIONS,1367407.835,1638.0,ZILERO,CHAMPIONS,472544.0,6
2025,6,ARBI,WINNERS,3971738.499,11238.0,ARBI,WINNERS,32600.0,1
2025,6,AVSAR PLUS,BRAVO,48536874.5943,108096.0,AVSAR PLUS,BRAVO,783565.94,1
2025,6,DUZALTA,MAVERICKS,16990254.304,29130.0,DUZALTA,MAVERICKS,60770.0,1
2025,6,ERLINA,WINNERS,21510323.048,36895.0,ERLINA,WINNERS,964568.5,17
2025,6,ESTAR,MAVERICKS,13252608.596,45062.0,ESTAR,MAVERICKS,1873500.0,1
2025,6,ESTAR,TITANS,34518777.57,79640.0,ESTAR,TITANS,492000.0,1
2025,6,EVOPRIDE PLUS,WINNERS,23273877.8425,54301.0,EVOPRIDE PLUS,WINNERS,161467.0,4
2025,6,FEMOVA,GLADIATORS,13671377.9891,12736.0,FEMOVA,GLADIATORS,250606.6,5
2025,6,INOSITA,METABOLIZERS,11303873.442,11315.0,INOSITA,METABOLIZERS,453000.0,1
2025,6,INOSITA PLUS,METABOLIZERS,97817685.9975,94159.0,INOSITA PLUS,METABOLIZERS,932533.0,5
2025,6,INOSITA PLUS,WINNERS,37424126.96,62032.0,INOSITA PLUS,WINNERS,260000.0,4
2025,6,KALSOB,BONE SAVIORS,28753379.0023,46262.0,KALSOB,BONE SAVIORS,2838818.55,52
2025,6,KLEVRA,MAVERICKS,7973915.727200001,7850.0,KLEVRA,MAVERICKS,60770.0,1
2025,6,OPT-D,ELITE,33846119.619500004,146203.0,OPT-D,ELITE,177690.0,2
2025,6,PARIDOPA,TITANS,8153569.051,5259.0,PARIDOPA,TITANS,745500.0,3
2025,6,SPARLIV,TITANS,3493361.1645,4427.0,SPARLIV,TITANS,492000.0,1
2025,6,TELSARTA,NAVIGATORS,8286349.1198,30933.0,TELSARTA,NAVIGATORS,60000.0,2
2025,6,TELSARTA-A,NAVIGATORS,19850134.827,47192.0,TELSARTA-A,NAVIGATORS,515406.6,12
2025,6,TREATAN,METABOLIZERS,11841847.7396,28635.0,TREATAN,METABOLIZERS,453000.0,1
2025,6,URITREAT,ELITE,1400851.0,1659.0,URITREAT,ELITE,790022.05,10
2025,6,XILICA,TITANS,12388519.104,30771.0,XILICA,TITANS,492000.0,1
2025,6,ZILERO,CHAMPIONS,1242371.067,1493.0,ZILERO,CHAMPIONS,548359.99,9
2025,7,ANPLAG,CHAMPIONS,38021172.73,27727.0,ANPLAG,CHAMPIONS,4350819.4,44
2025,7,ARBI,WINNERS,4395341.0991,12403.0,ARBI,WINNERS,1292054.0,14
2025,7,AVSAR,CHALLENGERS,157536013.5275,348334.0,AVSAR,CHALLENGERS,19888829.9,167
2025,7,AVSAR PLUS,BRAVO,52424258.9665,116453.0,AVSAR PLUS,BRAVO,4104879.0,54
2025,7,BYVAS,LEGENDS,31987927.526,113117.0,BYVAS,LEGENDS,8886928.05,119
2025,7,DAPWIZ,LEGENDS,8318378.6985,26182.0,DAPWIZ,LEGENDS,2413018.82,38
2025,7,DAPWIZ PLUS XR,LEGENDS,3120529.741,6980.0,DAPWIZ PLUS XR,LEGENDS,1092215.8,16
2025,7,DUZALTA,MAVERICKS,20141932.415,34571.0,DUZALTA,MAVERICKS,1525790.15,21
2025,7,ERLI,BRAVO,21457279.8822,50722.0,ERLI,BRAVO,3029902.0,34
2025,7,ERLINA,WINNERS,26656622.033,45856.0,ERLINA,WINNERS,5651972.92,72
2025,7,ERLINA PLUS XR,NAVIGATORS,6031935.784,22544.0,ERLINA PLUS XR,NAVIGATORS,1555595.5,22
2025,7,ESTAR,MAVERICKS,16048814.9523,54578.0,ESTAR,MAVERICKS,377376.0,5
2025,7,ESTAR,TITANS,40064330.7375,92537.0,ESTAR,TITANS,9510410.3,46
2025,7,EVOKALM,MAVERICKS,9439966.8763,35743.0,EVOKALM,MAVERICKS,2161954.5,20
2025,7,EVOPRIDE,WINNERS,17979082.9389,30639.0,EVOPRIDE,WINNERS,320710.0,8
2025,7,EVOPRIDE PLUS,WINNERS,24747218.5088,57814.0,EVOPRIDE PLUS,WINNERS,74074.0,2
2025,7,FEMOVA,GLADIATORS,17548896.1369,16362.0,FEMOVA,GLADIATORS,4948532.1,58
2025,7,FERFER,GLADIATORS,23585603.7198,31388.0,FERFER,GLADIATORS,8629653.07,87
2025,7,GALVECTA,NAVIGATORS,534621.9696,1582.0,GALVECTA,NAVIGATORS,137500.0,1
2025,7,INOSITA,METABOLIZERS,14562365.2,14121.0,INOSITA,METABOLIZERS,1881155.0,6
2025,7,INOSITA PLUS,METABOLIZERS,115147352.732,111241.0,INOSITA PLUS,METABOLIZERS,11998972.1,85
2025,7,INOSITA PLUS,WINNERS,38223195.1975,63009.0,INOSITA PLUS,WINNERS,1781600.0,6
2025,7,KALSOB,BONE SAVIORS,34356512.4688,55273.0,KALSOB,BONE SAVIORS,3208862.3600000003,41
2025,7,KLEVRA,MAVERICKS,8990991.2409,8960.0,KLEVRA,MAVERICKS,516820.2,5
2025,7,LOWPLAT,CHALLENGERS,88575941.26910001,375778.0,LOWPLAT,CHALLENGERS,1928890.4,15
2025,7,LOWPLAT PLUS,LEGENDS,116170384.0589,460360.0,LOWPLAT PLUS,LEGENDS,9193779.75,99
2025,7,NISE,BONE SAVIORS,69246847.8735,266974.0,NISE,BONE SAVIORS,8797482.36,75
2025,7,ONITA,ELITE,15224758.85,12902.0,ONITA,ELITE,849298.0,8
2025,7,OPT-D,ELITE,41217405.1287,175748.0,OPT-D,ELITE,3159555.0,44
2025,7,ORSLIM,WARRIORS,71906299.95,33105.0,ORSLIM,WARRIORS,6116479.95,85
2025,7,PARIDOPA,TITANS,9212963.5415,5918.0,PARIDOPA,TITANS,157875.6,1
2025,7,RAMIPACE,CHAMPIONS,35123346.590900004,57251.0,RAMIPACE,CHAMPIONS,797274.0,8
2025,7,RETZOLE,WARRIORS,6408159.35,3612.0,RETZOLE,WARRIORS,2249038.0,25
2025,7,SACVIN,ALPHA,52903680.6177,37570.0,SACVIN,ALPHA,3799250.6,42
2025,7,SHEVIT,WARRIORS,10736646.350799998,21703.0,SHEVIT,WARRIORS,3092979.0,33
2025,7,SPARLIV,TITANS,4008045.072,5083.0,SPARLIV,TITANS,758272.0,7
2025,7,TELSARTA,NAVIGATORS,9190232.3182,34534.0,TELSARTA,NAVIGATORS,181425.0,5
2025,7,TELSARTA-A,NAVIGATORS,21457244.0166,50945.0,TELSARTA-A,NAVIGATORS,581162.0,5
2025,7,TREATAN,METABOLIZERS,13186371.7703,32149.0,TREATAN,METABOLIZERS,1036128.0,8
2025,7,URITREAT,ELITE,1602692.0,1895.0,URITREAT,ELITE,84656.0,1
2025,7,VOXAMINE,TITANS,8384914.7283,18585.0,VOXAMINE,TITANS,643629.0,9
2025,7,XCEPT,BRAVO,49361149.1846,88670.0,XCEPT,BRAVO,420140.0,5
2025,7,XILICA,TITANS,14905574.6782,36986.0,XILICA,TITANS,2876623.3,21
2025,7,ZIBES,ALPHA,6996557.832,49403.0,ZIBES,ALPHA,142914.0,4
2025,7,ZILERO,CHAMPIONS,1632123.8705,1958.0,ZILERO,CHAMPIONS,760682.4,6
2025,8,ANPLAG,CHAMPIONS,37998949.18,27766.0,ANPLAG,CHAMPIONS,2264404.4,30
2025,8,ARBI,WINNERS,4325529.6569,12162.0,ARBI,WINNERS,130427.0,3
2025,8,AVSAR,CHALLENGERS,152163220.9165,335920.0,AVSAR,CHALLENGERS,3554058.41,20
2025,8,AVSAR PLUS,BRAVO,50188586.718,111599.0,AVSAR PLUS,BRAVO,775662.7,12
2025,8,BYVAS,LEGENDS,31277260.671,111230.0,BYVAS,LEGENDS,1231072.0,10
2025,8,DAPWIZ,LEGENDS,7715089.5335,24413.0,DAPWIZ,LEGENDS,730282.0,6
2025,8,DAPWIZ PLUS XR,LEGENDS,2677073.214,6099.0,DAPWIZ PLUS XR,LEGENDS,509614.0,2
2025,8,DUZALTA,MAVERICKS,19182482.9703,32907.0,DUZALTA,MAVERICKS,786908.6,9
2025,8,ERLI,BRAVO,21256773.4125,50302.0,ERLI,BRAVO,649646.0,4
2025,8,ERLINA,WINNERS,22938188.672,39901.0,ERLINA,WINNERS,3311713.5,49
2025,8,ERLINA PLUS XR,NAVIGATORS,6743356.34,24265.0,ERLINA PLUS XR,NAVIGATORS,1335874.5,16
2025,8,ESTAR,TITANS,39619114.7787,91576.0,ESTAR,TITANS,3609021.7,33
2025,8,EVOKALM,MAVERICKS,9569748.0281,36042.0,EVOKALM,MAVERICKS,630335.0,4
2025,8,EVOPRIDE,WINNERS,15911055.1906,27323.0,EVOPRIDE,WINNERS,154000.0,1
2025,8,EVOPRIDE PLUS,WINNERS,23341077.2296,54539.0,EVOPRIDE PLUS,WINNERS,66470.0,2
2025,8,FEMOVA,GLADIATORS,17635920.6267,16445.0,FEMOVA,GLADIATORS,789728.0,10
2025,8,FERFER,GLADIATORS,22600446.1993,30073.0,FERFER,GLADIATORS,1750762.8,15
2025,8,GALVECTA,NAVIGATORS,497112.543,1467.0,GALVECTA,NAVIGATORS,325605.0,3
2025,8,INOSITA,METABOLIZERS,14598077.236,14300.0,INOSITA,METABOLIZERS,304352.1,4
2025,8,INOSITA PLUS,METABOLIZERS,104425458.7455,100214.0,INOSITA PLUS,METABOLIZERS,1388180.9,16
2025,8,INOSITA PLUS,WINNERS,36255964.5825,59768.0,INOSITA PLUS,WINNERS,1510417.0,1
2025,8,KALSOB,BONE SAVIORS,34345783.3595,55227.0,KALSOB,BONE SAVIORS,1591575.1,30
2025,8,LOWPLAT,CHALLENGERS,86269125.23470001,365796.0,LOWPLAT,CHALLENGERS,1336245.8,12
2025,8,LOWPLAT PLUS,LEGENDS,112524275.0375,445510.0,LOWPLAT PLUS,LEGENDS,1575013.0,7
2025,8,NISE,BONE SAVIORS,68139899.675,262799.0,NISE,BONE SAVIORS,3513169.4,56
2025,8,ONITA,ELITE,14261488.4875,12088.0,ONITA,ELITE,448620.01,5
2025,8,OPT-D,ELITE,44016799.1568,188212.0,OPT-D,ELITE,1460734.01,27
2025,8,ORSLIM,WARRIORS,72677159.85,33456.0,ORSLIM,WARRIORS,1859576.5,30
2025,8,PARIDOPA,TITANS,6429477.3985,4293.0,PARIDOPA,TITANS,1035408.4,7
2025,8,RETZOLE,WARRIORS,6162913.1,3474.0,RETZOLE,WARRIORS,2092123.0,22
2025,8,SACVIN,ALPHA,49095223.7005,34855.0,SACVIN,ALPHA,1766145.4,14
2025,8,SHEVIT,WARRIORS,6901220.784599999,13946.0,SHEVIT,WARRIORS,1980220.4,20
2025,8,SPARLIV,TITANS,4024720.8603,5108.0,SPARLIV,TITANS,1191189.5,15
2025,8,TELSARTA,NAVIGATORS,8323554.7666,31106.0,TELSARTA,NAVIGATORS,191086.0,2
2025,8,TELSARTA-A,NAVIGATORS,17445126.5883,41780.0,TELSARTA-A,NAVIGATORS,247335.2,4
2025,8,THEWRIL,BONE SAVIORS,5161360.9038,8714.0,THEWRIL,BONE SAVIORS,465531.0,4
2025,8,TREATAN,METABOLIZERS,12452898.3015,29907.0,TREATAN,METABOLIZERS,40000.0,1
2025,8,VOXAMINE,TITANS,8013591.8573,17814.0,VOXAMINE,TITANS,836299.0,6
2025,8,XCEPT,BRAVO,46041241.4144,84215.0,XCEPT,BRAVO,772408.0,6
2025,8,XILICA,TITANS,14705029.658,36817.0,XILICA,TITANS,1122503.0,7
2025,8,ZILERO,CHAMPIONS,1651558.7584,1977.0,ZILERO,CHAMPIONS,235979.0,1
2025,9,AGOVIZ,MAVERICKS,3723076.143,5265.0,AGOVIZ,MAVERICKS,627561.0,4
2025,9,ANPLAG,CHAMPIONS,40560473.4,29738.0,ANPLAG,CHAMPIONS,1230369.0,13
2025,9,AVSAR,CHALLENGERS,158246402.2745,349670.0,AVSAR,CHALLENGERS,5021322.32,56
2025,9,AVSAR PLUS,BRAVO,52488649.964,116826.0,AVSAR PLUS,BRAVO,225347.0,2
2025,9,DAPWIZ,LEGENDS,8222083.948,25861.0,DAPWIZ,LEGENDS,1217718.0,8
2025,9,ERLI,BRAVO,22722946.6759,53743.0,ERLI,BRAVO,80000.0,1
2025,9,ERLINA,WINNERS,18371773.0168,32702.0,ERLINA,WINNERS,829689.0,10
2025,9,ESTAR,MAVERICKS,16989534.963800002,57792.0,ESTAR,MAVERICKS,398876.0,1
2025,9,ESTAR,TITANS,40954211.3275,94829.0,ESTAR,TITANS,868743.6,10
2025,9,EVOPRIDE,WINNERS,15900951.0501,27389.0,EVOPRIDE,WINNERS,239128.3,5
2025,9,FEMOVA,GLADIATORS,18305016.1254,17091.0,FEMOVA,GLADIATORS,1429143.0,7
2025,9,FERFER,GLADIATORS,25627900.4497,34112.0,FERFER,GLADIATORS,528529.75,8
2025,9,GALVECTA,NAVIGATORS,501803.6752,1480.0,GALVECTA,NAVIGATORS,42552.0,2
2025,9,INOSITA,METABOLIZERS,15288385.6405,14988.0,INOSITA,METABOLIZERS,1449749.49,12
2025,9,INOSITA PLUS,METABOLIZERS,111403379.8219,107577.0,INOSITA PLUS,METABOLIZERS,2825727.4,31
2025,9,INOSITA PLUS,WINNERS,38309359.9132,63271.0,INOSITA PLUS,WINNERS,105000.0,1
2025,9,KALSOB,BONE SAVIORS,24227206.0328,38982.0,KALSOB,BONE SAVIORS,1168724.6,21
2025,9,KLEVRA,MAVERICKS,9797635.7844,9539.0,KLEVRA,MAVERICKS,360000.0,1
2025,9,LOWPLAT,CHALLENGERS,87417029.88090001,370899.0,LOWPLAT,CHALLENGERS,401794.0,7
2025,9,LOWPLAT PLUS,LEGENDS,116515236.116,461944.0,LOWPLAT PLUS,LEGENDS,21240.0,2
2025,9,NISE,BONE SAVIORS,73739055.3795,284301.0,NISE,BONE SAVIORS,1460992.8,24
2025,9,ONITA,ELITE,14817687.9,12573.0,ONITA,ELITE,420475.0,5
2025,9,ORSLIM,WARRIORS,76731919.737,35329.0,ORSLIM,WARRIORS,1760189.0,9
2025,9,RETZOLE,WARRIORS,6281272.2,3540.0,RETZOLE,WARRIORS,1464389.0,12
2025,9,SACVIN,ALPHA,49794765.512600005,35629.0,SACVIN,ALPHA,9453235.5,7
2025,9,SHEVIT,WARRIORS,9443966.6102,19114.0,SHEVIT,WARRIORS,1067055.4,17
2025,9,SPARLIV,TITANS,4085858.7519,5180.0,SPARLIV,TITANS,161000.0,1
2025,9,THEWRIL,BONE SAVIORS,5316879.8625,8967.0,THEWRIL,BONE SAVIORS,356081.0,5
2025,9,TREATAN,METABOLIZERS,12426531.2708,30143.0,TREATAN,METABOLIZERS,111414.0,2
2025,9,URITREAT,ELITE,1546124.5,1829.0,URITREAT,ELITE,85970.0,2
2025,9,XCEPT,BRAVO,48641663.9572,87445.0,XCEPT,BRAVO,898119.0,4
2025,9,XILICA,TITANS,14465670.6571,36052.0,XILICA,TITANS,478398.8,4
2025,9,ZIBES,ALPHA,7196708.4264,52378.0,ZIBES,ALPHA,1290480.0,20
2025,9,ZILERO,CHAMPIONS,1769297.1,2117.0,ZILERO,CHAMPIONS,112850.0,3
2025,10,AGOVIZ,MAVERICKS,4461618.8475,6319.0,AGOVIZ,MAVERICKS,135000.0,1
2025,10,ANPLAG,CHAMPIONS,42083971.505,30670.0,ANPLAG,CHAMPIONS,1512457.0,23
2025,10,ARBI,WINNERS,4147732.6846,11681.0,ARBI,WINNERS,117960.0,2
2025,10,AVSAR,CHALLENGERS,161863288.652,357466.0,AVSAR,CHALLENGERS,8813461.3,79
2025,10,AVSAR PLUS,BRAVO,53918341.2716,119847.0,AVSAR PLUS,BRAVO,3385839.0,30
2025,10,BYVAS,LEGENDS,32959055.1347,117252.0,BYVAS,LEGENDS,3687072.0,52
2025,10,DUZALTA,MAVERICKS,19183473.5633,32937.0,DUZALTA,MAVERICKS,1228191.5,12
2025,10,ERLI,BRAVO,23062098.0291,54621.0,ERLI,BRAVO,210058.0,7
2025,10,ERLINA,WINNERS,33260553.193,56638.0,ERLINA,WINNERS,3482955.5,27
2025,10,ESTAR,MAVERICKS,16697724.9749,56730.0,ESTAR,MAVERICKS,1224500.0,8
2025,10,ESTAR,TITANS,41262194.4772,95585.0,ESTAR,TITANS,2701177.3,25
2025,10,EVOKALM,MAVERICKS,9833655.9392,36888.0,EVOKALM,MAVERICKS,724894.0,8
2025,10,EVOPRIDE,WINNERS,15993219.8123,27600.0,EVOPRIDE,WINNERS,201053.0,3
2025,10,EVOPRIDE PLUS,WINNERS,24386358.6988,56811.0,EVOPRIDE PLUS,WINNERS,231840.0,5
2025,10,FEMOVA,GLADIATORS,18378155.3321,17139.0,FEMOVA,GLADIATORS,2314545.5,23
2025,10,FERFER,GLADIATORS,23044340.6148,30672.0,FERFER,GLADIATORS,2180135.5,28
2025,10,INOSITA,METABOLIZERS,14641510.555,14327.0,INOSITA,METABOLIZERS,353327.1,6
2025,10,INOSITA PLUS,METABOLIZERS,106019953.4669,102159.0,INOSITA PLUS,METABOLIZERS,3437118.9,32
2025,10,INOSITA PLUS,WINNERS,37629687.7271,62496.0,INOSITA PLUS,WINNERS,1887018.0,5
2025,10,KALSOB,BONE SAVIORS,40269623.6665,64769.0,KALSOB,BONE SAVIORS,1976442.89,38
2025,10,KLEVRA,MAVERICKS,9868394.6723,9772.0,KLEVRA,MAVERICKS,195221.0,2
2025,10,LOWPLAT,CHALLENGERS,89232199.13050002,378088.0,LOWPLAT,CHALLENGERS,3284676.0,6
2025,10,LOWPLAT PLUS,LEGENDS,114905208.288,455151.0,LOWPLAT PLUS,LEGENDS,6705651.63,61
2025,10,NISE,BONE SAVIORS,75020579.31300001,289384.0,NISE,BONE SAVIORS,7075823.15,93
2025,10,ONITA,ELITE,14463600.0,12247.0,ONITA,ELITE,375227.0,5
2025,10,OPT-D,ELITE,42631568.9986,178623.0,OPT-D,ELITE,2190720.8,23
2025,10,ORSLIM,WARRIORS,79251418.3335,36459.0,ORSLIM,WARRIORS,2680784.44,20
2025,10,RETZOLE,WARRIORS,6092630.85,3429.0,RETZOLE,WARRIORS,1089313.0,15
2025,10,SACVIN,ALPHA,52056331.6571,37387.0,SACVIN,ALPHA,3645556.44,30
2025,10,SHEVIT,WARRIORS,12091596.347399998,24452.0,SHEVIT,WARRIORS,2009629.6,22
2025,10,SPARLIV,TITANS,4315791.5608,5477.0,SPARLIV,TITANS,423100.0,5
2025,10,THEWRIL,BONE SAVIORS,5057895.6071,8544.0,THEWRIL,BONE SAVIORS,517685.0,9
2025,10,VOXAMINE,TITANS,8127432.1398,17923.0,VOXAMINE,TITANS,129800.0,1
2025,10,XCEPT,BRAVO,49887611.9185,89184.0,XCEPT,BRAVO,1919964.0,10
2025,10,XILICA,TITANS,14502957.5898,36122.0,XILICA,TITANS,1343616.0,12
2025,10,ZIBES,ALPHA,7251008.6332,50220.0,ZIBES,ALPHA,899399.5,10
2025,11,ANPLAG,CHAMPIONS,41388650.714,30239.0,ANPLAG,CHAMPIONS,1081300.0,8
2025,11,ARBI,WINNERS,3883443.9905,11002.0,ARBI,WINNERS,1510417.0,1
2025,11,AVSAR,CHALLENGERS,159230689.638,350728.0,AVSAR,CHALLENGERS,6605937.100000001,36
2025,11,AVSAR PLUS,BRAVO,53096711.3324,117981.0,AVSAR PLUS,BRAVO,945085.9,19
2025,11,ERLINA,WINNERS,25554471.264,43982.0,ERLINA,WINNERS,2670598.35,30
